clue_id,player_id,answer,wager,is_correct
246210,8502,What is Rice?,10000,0
246210,8468,What is corn?,16401,0
246266,8503,What is Antarctica?,3600,0
246266,8504,What is Africa?,300,0
246266,8505,What is Africa?,3000,0
246324,8507,What is Pulp Fiction?,13950,1
246324,8502,"What is ""Seven""?",10000,0
246324,8506,What is,12001,0
246385,8509,What is O\'Hare?,4200,0
246385,8508,What is Los Angeles,12000,0
246385,8510,What is Atlanta?,8501,0
246437,8513,What is skiing,2199,0
246437,8515,What is Bowling?,2200,0
246437,8514,What is Bodybuilding?,5200,1
246498,8507,What is roller skating?,1300,0
246498,8512,What is the bicycle?,8195,1
246498,8511,What is the Sunday drive?,7601,0
246559,8516,What is on the,2800,0
246559,8517,What is Rabbit At Rest?,14399,0
246559,8512,What is Rabbit Run?,11000,0
246616,8518,What is Hamlet?,5000,0
246616,8519,What is Wuthering Heights?,5700,1
246616,8520,What is Macbe Hamlet,2700,0
246674,8521,What is Room with a View?,2000,0
246674,8516,What is Murder on the Orient Express?,4000,1
246674,8522,What is Murder on the Orient Express,29,1
246735,8524,What is New Mexico Jersey Mexico,4873,0
246735,8525,What is Rhode Island,1100,0
246735,8523,What is Alaska?,8501,1
246792,8526,What is the Forum,6000,1
246792,8527,What is the is the Forum,10700,1
246792,8522,What is Forum?,3101,1
246846,8530,What was Rocky?,1100,1
246846,8528,What was Chariots of Fire?,3000,0
246846,8529,What is Chariots of Fire.,100,0
246904,8532,What is ?,200,0
246904,5454,What is Home Depot?,8800,0
246904,5498,What is IBM,6201,0
246965,8531,Who is ?,3399,0
246965,8522,Who is Copland?,1000,1
246965,8533,Who is Carlson,4600,0
247021,8534,What is Saint Augustine,1400,0
247021,8533,What  San Jose,15800,1
247021,8522,What is San Jose,15601,1
247078,7980,What is 4?,6000,1
247078,8223,What is 2?,7000,0
247138,8536,Who were FDR and Washington?,1000,0
247138,8537,WHO ARE F Roosevelt + Lyndon Johnson Cleveland,4001,1
247138,8522,Who are FDR + Cleveland?,11401,1
247204,8540,What is Georgia?,3300,0
247204,8529,What is Pennsylvannia,3500,0
247204,8541,What is Virginia?,2000,1
247262,8542,What is the DAR,1000,1
247262,8543,What is the Daughters of the American Revolution,600,1
247262,8522,What is the DAR?,100,1
247312,8545,What is Budweiser,295,0
247312,8546,What is Pepsi?,1200,0
247372,8548,Who was Dr Seuss?,4250,1
247372,8547,Who is Dr. Suess,9399,1
247372,8522,Who is Dr. Seuss?,4801,1
247429,8550,Who is the V.P,1299,1
247429,8551,Who is the vice-president,2000,1
247489,8552,What is Bhutan,9000,0
247489,8553,What is Sri Lanka,9901,0
247489,8522,What is Singapore?,101,1
247548,8522,What is the 1812 Overture?,3600,1
247548,8554,What is the 1812 Overture,15599,1
247548,8555,What is I have no idea,0,0
247602,8556,Who is Jimmy Carter,100,1
247602,8558,Who was JFK?,4450,0
247602,8557,Who was Jimmy Carter,2601,1
247663,8559,What is Zelda,6000,0
247663,8554,What is The Legend of Zelda,7500,1
247663,8560,What is Zelda?,15400,0
247748,8565,What is Aida,5599,1
247748,8564,What is Aida?,8101,1
247748,8554,What is Aida Aida,501,1
247798,8557,What is The United Nations,2400,1
247798,8566,What is an embassy?,600,0
247859,8568,What is Doctor Who?,3600,1
247859,8569,What is Doctor Who?,14000,1
247859,8554,What is Doctor Who,15000,1
247920,8566,"What is fencing, & archery?",2395,0
247920,8571,What is raquetball?,2699,0
247920,8570,What is squash?,700,0
247977,8572,Who is Arthur Godfrey,2500,0
247977,8573,Who is Bob Hope?,3300,1
247977,8563,Who is Bob Hope?,1300,1
248034,8574,What the Ironman,3201,0
248034,8554,What is the Paris-to Dakar Rally,10400,0
248034,8575,What is the NYC Marathon?,5000,0
248095,8575,What is ?,4000,0
248095,8577,What is the Iron Curtain?,10000,1
248095,8576,What is the Iron Curtain?,7599,1
248203,8583,What are red and yellow?,3199,1
248203,8581,What are red and yellow?,4800,1
248203,8582,What are red & white?,1401,0
248262,8584,What is Deliverence?,1600,0
248262,8576,What is Fear and Loathing La,8800,0
248262,8585,What is World [illegible],7701,0
248315,8586,What is Italian?,0,1
248315,8587,What is French?,3800,0
248315,7935,What is Italian?,4000,1
248371,8585,"What Cleveland, OH",6000,0
248371,8588,What is Columbus?,0,0
248371,8589,What is Cleveland Canton,11000,1
248427,230,"Truman, White",4000,0
248427,8590,Who were Truman & Wallace,4100,1
248485,8591,Who are the Fondas,2900,0
248485,8589,Who is Fonda?,6799,0
248485,8592,Who were Jerry & Daniel Day Lewis?,0,0
248580,8595,What is Brazil?,400,1
248580,8596,What is Indonesia?,4850,0
248580,8597,What is Brazil?,1500,1
248666,8602,Who was John Philips Sousa?,1500,0
248666,8592,Who is Emerson?,2000,0
248666,8601,Who is John Singer Sarg,8000,0
248719,8604,What is Egypt?,1700,1
248719,8603,What is Syria?,100,0
248780,8607,Who is Van Cliburn?,4799,1
248780,8608,Who is Van Cliburn?,10000,1
248780,8606,Who is ?,800,0
248837,8609,What is a blue field?,1500,0
248837,8610,What are white stars?,200,1
248837,8611,What is a white star?,4000,1
248893,8612,What is,5000,0
248893,8614,What is zap zzz?,3400,0
248893,8613,What is zip?,5100,0
248925,8615,What is California,1201,0
248925,8616,What is Nevada?,4999,1
248925,8617,What is California?,4600,0
248982,8620,What is Mattel? Barbie,6000,0
248982,8619,What is Hasbro?,9000,0
248982,8618,What is Mattel inc.,5000,0
249038,8616,What is show?,3800,0
249094,8624,"What are Hawaii, Washington, & Alaska?",100,1
249094,8623,What are Hawaii Washington & Oregon,0,1
249094,8625,What is Washington Hawaii California,2000,1
249142,8627,What is Toyota,699,0
249142,8626,What is Toyota?,3000,0
249142,8628,What is Renault?,2599,0
249203,8631,What is the second amendment?,3200,0
249203,8632,What is the Emanciptation Proclamation?,3000,0
249203,8633,What is the Emancipation Proclamation? ?,30000,1
249255,8634,Who was Justice Douglas?,1700,1
249255,8636,Who is William O. Douglas?,4090,1
249255,8635,Who is William O. Douglas,3501,1
249316,8637,What is the Gulf of Mexico,5400,1
249316,8639,What is the Gulf of Mexico?,7000,1
249316,8638,What is the Gulf of Mexico?,4000,1
249375,8640,What are buttons?,2000,0
249375,8641,?,1400,0
249375,8642,"What is Winkin Blinkin, and Nod?",10000,1
249428,8643,What is the Boer War,0,0
249428,8644,What was the Boxer Rebellion?,2000,1
249428,8645,What was the Boxer Rebellion?,1401,1
249489,8648,What are the Phillipines?,6200,1
249489,8647,What are the Carolines,5100,0
249489,8646,What are the Phillipines?,9100,1
249546,8649,Who was,1000,0
249546,8650,Who was Jefferson,1100,0
249546,8646,Who was Abraham Lincoln,8500,1
249603,8652,Who is Sakharov,4000,1
249603,8651,Who is Salzhenitzn,4001,0
249664,8592,What is a seal?,4000,0
249664,8653,What is a dolphin?,1000,1
249664,8608,What is a dolphin,0,1
249720,8656,What Nevada,8800,0
249720,8654,What is Alabama + Louisiana,8200,1
249720,8655,What are Alaska and Kansas,5600,0
249778,8652,What is commerce?,4200,1
249778,8657,What is the Treasury Department?,7000,0
249778,8658,?,1,0
249833,8652,Who is Heath?,5000,0
249833,8660,Who is Callahan?,6400,1
249833,8659,Who is MacMilian?,6000,0
249888,8662,Who is Cortez,2001,0
249888,7203,Who is Mayaguez?,1000,0
249942,8664,What is Blarney Castle?,600,0
249942,8663,What is the US Capitol White Ho,998,1
249942,8665,What is the White House?,6599,1
250001,8668,What was Stuart?,3800,1
250001,8667,What is Stuart?,5300,1
250001,8666,What is STudor,1501,0
250062,8670,Who is Beatrix Potter?,2399,1
250062,8671,Who is Beatrix Potter?,4700,1
250062,8669,Who Mother Goose?,3500,0
250120,8672,What is Dixie 4 Ev,3899,0
250120,8673,What is Sic Semper Tyrannis,4800,1
250120,1063,"What is ""Sic Semper Tyrannis""?",2048,1
250176,8676,What is Louisiana?,5600,1
250176,8675,What is Rhod Is,6401,0
250236,8678,What is Harlem Renaissance,1500,1
250236,1063,What is Harlem Night,7800,0
250236,8677,What was the Harlem Renaissance,5701,1
250295,8679,What is California?,3800,0
250295,8677,What is Michigan,3101,0
250295,8680,What is [California] Florida?,3901,1
250356,8681,Who is Wouk?,1599,1
250356,8682,Who was Crane?,2500,0
250356,8683,Who is Herman Wouk?,6500,1
250414,8684,Who is [Gerald F] A. Johnson,3750,1
250414,8686,Who is Andrew Johnson,4000,1
250414,8685,Who was LBJ?,701,0
250464,8687,What is [Romeo and Juliet] Turning?,299,0
250464,8583,What is The Turning Point?,2999,1
250464,8688,What is ?,4000,0
250525,8689,Who is T.S. Eliot,6400,1
250525,8690,Who is T.S. Elliot,10000,1
250525,8608,Who is T.S. Eliot,10001,1
250584,8692,What is I dont kn,6599,0
250584,8691,What is ?,3900,0
250584,8608,"What is Kitty Hawk, NC",10000,1
250644,8693,What is the USS Missouri?,3399,1
250644,8694,What is the Arizona?,4100,0
250644,8608,What is the USS Missouri,4000,1
250699,8608,What is Lichtenstein,2200,0
250699,8696,What is Andorra?,0,0
250699,8695,What is Andorra?,4800,0
250755,8697,What is The White Sgt. Pepper,2400,1
250755,8608,What is Sgt. Pepper\'s Lonely Hearts Club Band,10000,1
250755,8698,What is Please Please Me?,6401,0
250811,8699,What is West Side Story?,5699,0
250811,8695,What is Breakfast at Tiffany\'s?,8600,1
250811,8700,What is Westside Story,10400,0
250870,8701,What is the Sun?,12000,1
250870,8695,What is the Sun?,12200,1
250870,8702,What is the Sun?,12000,1
250930,8703,Who is Gordie Howe?,9000,0
250930,8702,Who is Zamboni?,9999,1
250930,8704,Who is Bauer?,4801,0
250991,8705,What is su,8000,0
250991,8706,What is Raccoon,8200,0
250991,8702,What is excel?,1401,0
251052,8707,What is Sarajevo?,9200,0
251052,8702,What is Prague?,12599,0
251052,8708,What is Kiev,11701,0
251108,8709,What is Ohio NY + Kentucky?,3000,1
251108,8708,What are New York and Ohio,2601,0
251108,8710,What are New York & Illinois,1400,0
251167,8711,What is The Lord of the Ring?,2500,0
251167,8712,What are the Godfather (I & II),2755,1
251167,8710,What is The Godfather,1000,1
251227,8715,What is Indonesia?,6500,1
251227,8713,What is China?,8500,0
251227,8714,What is Indonesia?,7801,1
251284,8717,Who is Huey Long?,4000,0
251284,8718,Who is was Strom Thurmond?,1250,1
251284,8716,Who was Strom Thurmond?,4799,1
251341,8719,What is Phillips?,4600,1
251341,8710,What is Phillips?,7000,1
251341,8715,What is Phillips?,7201,1
251399,8720,What is the Narnia series,2799,1
251399,8721,What are the chronicles of Narnia,17200,1
251399,8715,What are The Chronicles of Narnia?,17999,1
251457,8723,What is Ankara,3000,1
251457,8724,What is Ankara?,1401,1
251457,8722,What is Ankara?,11000,1
251514,8726,What is Xanadu?,1801,0
251514,8725,What is Xanadu?,7201,0
251514,8716,What is Zanadu?,4801,0
251571,8728,What is Ukraine?,4000,0
251571,8727,What is Kazakhstan?,4701,1
251571,8722,What is Kazkhistan?,6600,0
251629,8716,Who is Little Orphan A,1600,0
251629,8724,Who is Cosette?,9001,1
251685,8727,What is Grapes of Wrath?,1201,0
251685,8730,What is The Grapes of Wrath?,4600,0
251685,8729,What is East of Eden?,7601,1
251741,8732,Who is Mariah Carey,9397,0
251741,8729,Who is Whitney Houston?,4401,0
251800,8734,What is a thumbs-up?,5800,1
251800,8735,What is a thumbs up?,12400,1
251800,8729,What is thumbs-up?,4401,1
251855,8737,What is Miata,5600,0
251855,8729,What Is Impala,7600,0
251855,8736,What is a Corvette?,7601,0
251910,8739,What are Some Like It Hot and Tootsie?,1000,1
251910,8737,What is Tootsie + Mrs. Doubft Doubtfire,5600,0
251910,8738,"What is ""Some Like It Hot"" & ""Tootsie""",5100,1
251964,8741,What is Jamaica,3200,0
251964,8740,What is Puerto Rico?,1001,0
251964,8738,What is Dominican Rep.?,2200,1
252020,8718,What is a Nerf ball?,2500,1
252020,8714,What is a NERF Gun?,10198,0
252020,8742,What is a hackey sack,10000,0
252079,8744,What is a solar system?,1200,0
252079,8743,What is a unive,8700,0
252079,8738,What is an atom? [a drawing of an atom with three orbits],5700,1
252134,8746,Who is Weisel,3300,0
252134,8745,Who is Kissinger?,8899,0
252134,8738,Who is Desrali?,12300,0
252195,8748,What ----,4900,0
252195,8745,What is Siddharta?,5599,1
252195,8747,What is Siddhart,15101,0
252252,8749,Who is Fagin,1500,0
252252,8745,Who is Fagen,10000,0
252252,8750,Who ??,5100,0
252312,8751,What is Franken,4000,0
252312,8750,What is Groundhog Day,12000,1
252312,8752,What is Groundhog Day?,11701,1
252373,8752,What is the first eBay item?,7590,1
252373,8753,What is the 1st item sold on ebay?,10000,1
252373,8754,What is the first item sold on ebay?,6601,1
252434,8754,Who was Elizabeth I ?,5500,0
252434,8755,Who is Mary Queen of Scots?,2600,0
252434,8756,Who is Mary Mary Queen of Scots?,1000,0
252492,8756,What are Paraguay & Peru?,7800,0
252492,8757,What is Guyana,6201,0
252492,8758,What Columbia & Chile,8000,0
252549,8758,What is Coca-Cola?,5700,0
252549,8760,What is Pepsi?,5011,1
252549,8759,What is Pepsi?,0,1
252605,8761,Who is Amy Carter?,1601,0
252605,8762,Who is Chelsea Clinton?,7111,1
252605,8759,Who is G.W. Bus,3801,0
252662,8764,What is the Tropic of Capricorn?,6600,1
252662,8763,What is the Tropic of Capricorn,7200,1
252662,8762,What is the Tropic of Capricorn?,4801,1
252719,8766,What is The Great Gatsby?,3000,0
252719,8765,What is Bonfire,4300,0
252719,8762,"What is ""Dangerous Liaisons""?",1777,0
252777,8762,What is Saudi Arabia?,7777,1
252777,8768,What is Iraq?,10200,0
252777,8767,What is Afghanistan?,8401,0
252838,8769,Who is nyad?,5600,1
252838,8770,Who is Diana Nyad?,4000,1
252838,8771,Who is Diana Nayad?,11201,1
252899,8772,What is King Tut\'s tomb??,4001,0
252899,8773,What is the Rosetta Stone?,4800,1
252899,8774,What is the Rosetta Stone?,7502,1
252960,8776,Who is Achilles?,6600,0
252960,8775,Who is Hercules?,3000,0
252960,8777,Who is King Midas?,2200,1
253021,8779,What is the fleur de lis?,9400,1
253021,8780,What is the fleur de lis?,8001,1
253021,8778,What is a Fleur de leis?,0,1
253082,8783,Who is Henry Higgins?,6395,1
253082,8782,Who is Henry Higgins?,7000,1
253082,8781,Who is... ?,2600,0
253142,8770,What is the Flatiron Bldg?,4800,0
253142,8782,What is the Empire State Building,8400,0
253142,8778,What is the Empire State Building?,8200,0
253202,8774,What is swimming?,6800,0
253202,8780,What is archery?,12400,1
253202,8771,What is skateboarding?,9701,0
253261,8779,What are the Satanic Verses?,7800,1
253261,8777,What is the Satanic Verses?,14800,1
253261,8773,What are the Satanic Verses?,8601,1
253322,8780,Who is Andrew Johnson?,5000,0
253322,8778,Who is Andrew Johns Fillmore,6600,1
253322,8773,Who is Chester Arthur?,5000,0
253383,8780,What is Israel?,8000,0
253383,8773,What is Pakistan?,10800,1
253383,8778,"What is I Love You, Drew!",0,0
253439,8784,What is South Africa?,5400,0
253439,8785,What is South Africa?,7000,0
253439,8762,What is China?,2611,0
253498,8762,Who is Kerouac?,14599,0
253498,8787,Who is Ian Fleming,9010,1
253556,8787,What is the witness relocation program,11950,0
253556,8789,What is the CIA?,0,0
253556,8788,What is the witness protction program,12801,1
253613,8791,Who is Adolf Hitler?,0,0
253613,8790,Who is Stalin,8000,1
253613,8788,Who is Hitler?,9501,0
253672,8792,What is O,3001,0
253672,8793,What is the Univ. of Oregon,5301,1
253672,8790,What is Oregon,11100,1
253732,8795,Who Who is Pearl Jam,3901,0
253732,8794,Who are the New Kids on the Block,15500,0
253732,8790,Who are New Kids on the Block,15600,0
253793,8796,What is a .Gif?,3500,1
253793,8795,What is a gif,15001,1
253793,8797,What is GIF?,15201,1
253851,8798,What is Singapore,0,0
253851,8799,What is Hong Kong?,3601,0
253851,8797,What is Hong Kong Macau?,14900,1
253909,8801,What,100,0
253909,8800,What is Strindberg,0,0
253909,8797,What is ?,27,0
253968,8802,Who is,0,0
253968,8797,Who was no idea ?,8599,0
253968,8803,Who is Mrs. Stonewall,3000,0
254029,8804,Who is Truman,3600,0
254029,8803,Who was Van Buren?,1400,1
254090,8807,"What is Richmond, VA?",1600,0
254090,8803,What is Tallahassee?,11400,0
254090,8806,What is Texas?,2000,0
254150,8808,What is a Hail Mary?,5400,1
254150,8809,What is Hail Mary?,11000,1
254150,8806,What is Hail Mary?,1201,1
254208,8806,What is Eat Pray Love,3600,0
254208,8811,What is Olive Kittrige,8200,0
254208,8810,What is a raisen in the Sun?,4201,0
254267,8812,What is scoliosis,4799,0
254267,8810,What obesity,7999,0
254267,8813,What is -,4801,0
254328,8815,What is Taiw,9799,0
254328,8813,What is the Dominican Rep,11300,0
254328,8814,What is Laos?,0,1
254386,8816,Who is ____ ?,2301,0
254386,8814,Who is Mother Goose,8300,0
254386,8817,Who is ?,9801,0
254443,8814,Who is Handel?,400,0
254443,8819,Who was Sousa?,4000,0
254443,8818,Who is Offenbach?,6601,0
254498,8821,Who is Hank H,4600,0
254498,8816,Who is Ewing,4601,1
254498,8820,Who is ?,2201,0
254555,8816,What is suffrage?,0,0
254555,8822,What is the Beat movement?,300,1
254555,8823,What is __ ?,11401,0
254612,8825,What is The American President?,2200,0
254612,8822,What is All the President\'s Men?,1200,1
254612,8824,"What is ""All the President\'s Men""?",5000,1
254673,8826,Who was Mencken?,4998,0
254673,8827,Who is George R R Martin,8601,1
254673,8824,Who is Bradbury?,3000,0
254733,8828,What are North and South Korea?,4795,0
254733,8829,What is Pakistan & India,9000,1
254733,8824,What are India and Pakistan?,1224,1
254794,8830,What are the Articles of C,3000,0
254794,8831,What are Articles of Confediration,3000,1
254794,8832,What are the Articles of Confederation?,1799,1
254854,8827,"What is Nope, Sorry",0,0
254854,8832,What is malware?,2799,1
254915,8834,What is no comprende,2000,0
254915,8835,What is no lo contendre,5000,0
254915,8832,What is ignoramus?,302,1
254971,8836,Who is Garfield,2795,0
