category_id,category
228070,LESSER-KNOWN NOBEL PRIZE LIT WINNERS
228072,MILESTONE BIRTHDAYS 2012
228097,"TAKE ME ""N-A"" WHERE"
228098,"RED, RED WINE"
228099,PHOENICIA PHUN
228100,FLOWERY LANGUAGE
228101,PLAY THEM OFF
228102,KEYBOARD CATS
228126,20th CENTURY TECHNOLOGY
228128,SCANDINAVIAN WORDS WE ALL USE
228129,SINGERS' SONGS FROM THE HEART
228130,YOUR PEAS
228131,QUEUES
228135,MINE
228157,SPIRITUAL AUTOBIOGRAPHIES
228160,"""D"" SCIENCE"
228187,HEALTH & NUTRITION
228188,SPEECH!
228189,WHAT'S DOT?
228190,B.P.
228216,SITCOM EPISODES
228217,ANTONYMS OF BIBLE BOOKS
228219,"OTHER RED, WHITE & BLUE FLAGS"
228221,TRAVELS WITH CHARLEY
228244,HISTORIC U.S. CITIES
228247,BOY SCOUT TIES
228249,"""FOR"""
228250,HE'S A JOLLY GOOD FELLOW
228276,"""M""USICALS"
228277,THE RIVER OF HISTORY
228278,A FEW 4-LETTER CATEGORY
228279,MY BIG FAT GREEK LIT CATEGORY
228290,IN UTAH ROW
228302,EARLY FILMS OF OSCAR WINNERS
228305,LITERARY EPICS
228306,SPENCERS FOR HIRE
228307,WIRED FOR CABLE
228308,APOSTROPHE EQUALS...?
228334,BIBLICAL HOTTIES
228338,HEARD IN THE '80s
228362,OPERA ANAGRAMS
228364,FRUITY RHYME TIME
228367,MARX
228368,LENNON
228393,"RAISE ""A"" GLASS"
228397,PARTIAL OPPOSITES
228421,SNAKES ON A PLATE
228422,BASEBALL TEAMS BY STADIUM
228423,A FRENCH TWIST
228424,FLY GIRLS
228425,HEATED WORDS
228426,HISTORIC DAYS OF OUR LIVES
228449,EVERYTHING CHANGES AROUND HERE
228451,OFFICE HOLDERS
228452,LUNAR FICTION
228453,C.C: ME
228483,'80s WORDS & PHRASES
228511,BEST PICTURES
228539,ROLLING STONE'S GREATEST GUITARISTS
228542,ABBRE-V-ATIONS
228543,NOTABLE HUNGARIANS
228569,HARD TIMES
228570,BLEAK HOUSE
228571,OLIVER TWIST
228572,OUR MUTUAL FIEND
228573,THE QUICK PICK PAPERS
228574,THE CHARLES DICKENS BICENTENNIAL
228600,WORDS WITH FRIENDS
228601,FACE THE NATION
228603,DOUBLE DOUBLE E
228605,ON THE TURNTABLE
228627,POETIC VERBS
228628,THEY DIED WITH THEIR BOOZE ON
228629,"SEE ""INSIDE"" FOR DETAILS"
228630,ANGRY BIRDS
228641,THIS IS SPORTS SENATOR
228657,BETTE MIDLER
228683,ODD SPORTS
228686,SPIRITUAL SONGS
228713,LONG RUNS IN PRIME TIME
228714,THE BEST OF DEAR ABBY
228715,SEAPORTS
228716,ANCHORS AWEIGH
228717,"""FUL"" STEAM AHEAD"
228742,PEOPLE WITH BRADY KID NAMES
228743,RAIDERS OF THE LOST ARCHAEOLOGY
228744,SPIRITUALS
228745,"ISN'T IT AN -""ISM""?"
228747,HALLEY'S CATEGORY
228769,NUCLEAR NATIONS
228771,AMERICAN MONEY
228772,SHOW BIZ SIBLINGS
228800,U.S. AGENCIES
228831,STARTING WORDS
228832,E BAY
228833,DECONSTRUCTING THE NURSERY RHYME
228834,THE WEBS OF WEBSITES
228836,JIMMY'S ON TOP
228859,NEWS OF THE 2010s
228860,SUB TITLES
228861,CITY MUSEUMS
228863,RHYME QUICK
228864,IF IT AIN'T BAROQUE...
228890,LATIN LOVERS NEEDED
228892,U.S. OLYMPIC HALL OF FAME INDUCTEES
228893,ALSO A BEVERAGE
228895,SEAS OF THE WORLD
228918,RACHEL
228919,LIFE OF PI
228920,THAT CHARACTER HAS AUTHOR!
228921,"""M-S"" WORD"
228945,NOBEL PRIZE-WINNING SCIENTISTS
228948,SPARE ME!
228949,ONLY PARTLY TRUE
228950,GEOGRAPHICALLY IN BETWEEN
228951,"""B"" RIGHT"
228976,THAT'S TOTALLY HOT!
228977,TITLE ACTORS
228978,"SHAKESPEARE, SHAKESPEARE, FIGHT FIGHT FIGHT!"
229009,SESAME STREET
229011,OLD WEST
229012,"ENDS WITH ""X"""
229037,HYPHENATED WARS
229039,SISTERS
229066,NOTABLE WEDDINGS
229069,ANIMALS IN PARADISE
229098,SHOPPING AROUND THE WORLD
229125,CHAIRMEN OF THE FEDERAL RESERVE
229126,AT THE BEACH
229127,ILLINOIS STATE SYMBOLS
229130,"""PIC"" ME!"
229156,OSCAR-WINNING DIRECTORS OF THE 1980s
229157,FAMOUS AFRICAN AMERICANS
229159,"WHAT DO YOU ""GN""OW?"
229184,"""MORNING"" SONGS"
229186,ANIMAL NOISES
229215,TV COWBOYS & INDIANS
229240,"BABY, YOU'RE A RICH MAN OR WOMAN"
229241,ABBREVIATED BANDS
229242,INTERNATIONALITIES
229244,"""F""-STOPS"
229269,"WE LOVE ""L.A."""
229271,MOVIE TITLE REFERENCES
229272,THE HARD STUFF
229274,THE ILIAD & THE ODYSSEY
229299,30 ROCK
229300,LET'S EAT THAI
229301,"8-LETTER CROSSWORD CLUES ""P"""
229302,I'M JUST SWAMPED!
229303,NOT SO GAY PAREE
229304,ELECTION YEAR BEFORE & AFTER
229328,30s ROCK
229329,NIXON'S ENEMIES LIST
229330,DON'T MESS WITH TAXES
229332,"""OGRAPHY"""
229356,GREAT BEGINNINGS
229357,AGATHA CHRISTIE BOOKS
229358,GUMBO
229359,TV BUSINESSES
229360,IT'S THE TRUTH
229361,"""BULL""!"
229386,FAMOUS ARIAS
229387,"SEARCHING ""HI"" & ""LOW"""
229388,KATHY BATES GONE WILD
229389,COUNTRY BY NEWSPAPERS
229390,LAST SURVIVORS
229398,MECHANICALLY INCLINED
229446,BOGART FILMS
229475,NO. 1 AT THE BOX OFFICE
229476,MAKING THE GRADE
229477,AFFIX THE SUFFIX
229478,"""A""-LIST LITERARY CHARACTERS"
229480,PROTESTING TIPS & ETIQUETTE
229505,I'M ON THE CASE
229506,NEIGHBORS OF NIGER
229507,SINGING SOLO
229508,THE QUOTABLE NIETZSCHE
229533,INVESTIGATIVE JOURNALISTS
229595,THINK FAST!
229596,"HISTOR""E"""
229597,SMART WORDS
229598,ROUGH REVIEWS ON Rotten Tomatoes
229599,A DOLLAR IS WORTH ABOUT...
229624,COUNTRY MUSIC DUET PARTNERS
229625,"AT THE ""CORE"""
229626,CONSTITUTION SIGNERS BY STATE
229628,ARTHUR
229629,CANTERBURY TALES TELLERS
229686,"TENORS, ANYONE?"
229718,LEFT & RIGHT
229747,HARBORS
229748,BOTANICAL NAMES
229773,MYSTERIES & THRILLERS
229775,NO BED BUT BATH & BEYOND
229777,ADDRESSING THE BALLPARK
229784,CHINESE ZODIAC ANIMALS
229801,THE OED SEZ
229802,CRAZY ABOUT QUEBEC
229803,IT'S AN OLYMPIC YEAR!
229804,"""C"" MONSTERS"
229805,OPUS & OPERA
229806,FILL IN THE BEST PICTURE TITLE
229832,U. S. A.
229881,FORMER POSTAL WORKERS
229883,BUSINESS '96
229911,BARONS
229912,STATE CAPITOLS
229913,COMPOSERS & THEIR MUSIC
229941,AMERICAN FICTIONAL CHARACTERS
229942,"PUT ME IN, MOVIE COACH!"
229947,RHYME HUB
229972,DOOBIE-OUS FACTS
229973,RIVER COUNTRY
229974,"5 NOT ALL DEADLY ""CIN""s"
229975,MAD MEN
229976,POPES' NAMES
230000,NUMERICAL NOVEL BY CHARACTERS
230001,CLASSIC CARTOONS
230002,MENTAL STATES
230003,DEUS X
230004,MACADAMIA
230031,"WHO'S THE ""MAN""?"
230032,MOVIE FIGHTERS
230059,POLITICAL LITERATURE
230063,INVENTIVE AD WORDS
230064,5 ABOUT 5
230065,INSIDE SHAKESPEARE
230091,McWRITERS
230092,"HEADING FOR ""DIXIE"""
230095,"OLD FRIENDS, NEWER GIGS"
230122,THE RISE OF THE MOVIES
230126,ANAGRAMMED 21st CENTURY LEADERS
230150,OLD WEST LITERATURE
230151,ALBUM COVER ART
230152,NAUTICAL TALK
230155,SPELLED LIKE A PLACE
230177,'80s SITCOM CHARACTERS
230178,CLEVELAND
230241,I'VE GOT A 6-PACK
230242,ON BASS & DRUMS
230243,"""GAS"" UP"
230244,ODE TRIP
230269,"NASHVILLE, GEOGRAPHIC"
230270,LONG-RUNNING BROADWAY PLAY TITLES
230273,FLORA OF CENTRAL AMERICA
230274,WORDS FROM ARABIC
230364,A HAMMER FEST
230365,THE FEMALE LEAD VOCALIST
230366,"DEMOCRA ""C"""
230391,NET FLICKS
230392,CHECK YOUR FOOD LABEL
230393,CAPITAL STEPS
230421,A HISTORY LESSON
230422,IT'S MOVIE TIME
230423,NATURAL DISASTERS
230424,BIG STUFF
230425,3 Ses
230450,PERFORMING KIDS
230452,TRAVELING THE USA
230453,IT'S A NOISY PLANET
230454,THINGS THAT GO BLOOM
230481,HIDING PLACES
230482,SUPER BOWL WINNERS
230486,GETTING DRESSED
230511,MALADIES
230514,SAY GOODBYE
230516,THE WIZARDING WORLD OF HARRY POTTER
230541,KIDS' BUSINESS
230544,BEATRIX POTTER TITLE ANIMALS
230545,FACTS & NUMBERS
230572,MUSHROOMANIA
230574,UP NORTH
230602,BRITISH SCIENTISTS
230603,BIRTHDAY PARTY LOCATIONS
230607,LET'S PLAY IN THE YARD
230608,KID RHYMES
230633,CREATURES
230634,KID HEROES
230636,THAT'S A MYTH
230637,BOYS IN BALLET
230664,STUPID ANSWERS: MOVIES
230665,QUOTES OF THE 2010s
230668,THE CIVIL WAR BY THE NUMBERS
230669,"DO YOU KNOW THE ""LING""O?"
230696,GIVE 'EM HEALTH!
230697,BIBLICAL WIFERY
230698,LESSER-KNOWN GREEKS & ROMANS?
230723,THAT'S OUR ISLAND
230724,IN CASE YOU'RE THIRSTY
230726,I LIKE TO READ
230727,WHAT KIND OF MOVIE?
230754,CHILDISH WORDS
230757,TIME FOR VIDEO GAMES?
230758,"DO YOUR ""HOME"" WORK"
230786,COMPLETE THE QUOTE
230789,"SONGS THAT ""COME"" & ""GO"""
230814,DOUBLE N
230839,GREAT & OTHER LAKES
230840,OSCAR WINNERS ON TV
230841,MY SO. CAL. LIFE
230854,YOUR BEST TEXAS HOLD 'EM CALL
230866,1990s NO. 1 ALBUMS
230867,NAME THAT WAR
230868,WE MAKE FURNITURE
230869,GIVING A PUP TALK
230899,"FACE, THE NATION"
230900,STAR SEARCH
230901,"""EXTRA"""
230902,LONG-RUNNING TV
230927,LITERARY WHITE PAPER
230929,DUTCH COURAGE
230930,MUSIC TERMS
230931,AN A-PAUL-ING CATEGORY
230958,"GIVE THE ""DEVIL"""
230959,HIS 'DO
230960,TALK SHOW-POURRI
230962,NOT EXACTLY HUMAN
230988,TRUE DAILY DOUBLES
230989,"""&"" MAGAZINES"
231000,AN ANTONYM OF...
231009,PRESIDENTIAL CHILDREN
231010,THE WORLD ALMANAC NO. 1
231012,BASEBALL STADIUMS
231013,SEPTEMBER HOLIDAYS & OBSERVANCES
231015,THAT'S IN CREDIBLE!
231040,"ICE, ICE BABY"
231041,THE CRITICS SAY
231044,HOW DOES SUNDAY MORNING SOUND?
231055,WORKS FOR ME
231068,THE CONSTITUTIONAL CONVENTION
231071,BE A PART OF SEWCIETY
231072,NOW A FEW WORDS
231073,WHALE WATCHING IN BAJA
231098,SITCOM COUPLES
231099,STATE BY COUNTIES
231100,B IN THE MIDDLE
231101,IT'S NOT JUST A GOOD IDEA
231102,IT'S THE MATH OR SCIENCE LAW
231108,PROLOGUES
231127,COUNTRIES OF THE CARIBBEAN
231128,SPIN-OFFS
231129,RHYME HELL
231130,NUTRITION FROM COOKING LIGHT
231131,"LARRY, MO- & CURLY"
231132,THE METROPOLITAN OPERA
231156,THEY ALSO WROTE CHILDREN'S BOOKS
231158,YOU NEED TO CLEAR THAT UP
231159,MARSHALL LAW
231160,IT'S A MYTH
231161,KISS ME KATE WINSLET
231186,COMPOSERS' COUNTRY OF BIRTH
231187,"WELCOME TO MY ""FLAT"""
231188,SUCH A LITERARY CHARACTER!
231189,IT'S ALL GREEK LETTERS TO ME
231190,BILLBOARD'S TOP MONEY MAKERS OF 2011
231193,TAX-ONOMY
231215,PHOENIX
231216,DAYTIME SOAPS FOR SHORT
231219,THESE PUNS ARE OFFAL
231222,THE ADMIRALS CLUB
231245,CLEAN OUT YOUR CLOSET
231247,WHAT YEAR WAS THAT?
231248,BIG CHECKS
231249,IN THE POLITICAL ARENA
231257,THE NON -ED PAST PARTICIPLE
231271,IN THE CORPORATE ARENA
231272,LITERARY TABLOID HEADLINES
231273,RANDOM HOUSE
231276,"""MAN""LY PLACES"
231301,TV ANIMATION
231302,DINING OUT IN NEW YORK
231304,APPLE PIE
231305,A VAN DOWN BY THE RIVER
231306,THE CALIFORNIANS
231307,ON SATURDAY NIGHT LIVE
231332,LOOK IN THE CABINET
231333,"FIRST MUSIC, THEN A MOVIE"
231359,2-WORD RESPONSES
231363,AFTRA
231389,BAND NAME ORIGINS
231392,BRITISH KINGS NAMED EDWARD
231393,"LAST ""DANCE"""
231418,THE COURSE OF TRUE LOVE
231420,"AMERICAN HISTORY ""Q"" & ""A"""
231421,COUNTRIES' BIGGEST CITIES
231422,YOU DESERVE A PRIZE
231423,CHAIN LETTER
231447,MONOLOGUES
231448,"""ED"""
231450,TEA TIME MOVIE
231451,CARNAC-IAN BONDS
231452,THE TONIGHT SHOW STARRING JOHNNY CARSON
231475,SINGERS & ALBUMS
231476,FAN MAIL TO HISTORIC FIGURES
231479,"SAME SPELLING, DIFFERENT SOUND"
231480,THE WALKING DEAD
231481,WHERE IS CARL?!
231505,"MY SON, THE ARTIST"
231506,HIGH-SCORING SCRABBLE WORDS
231507,WHOSE ALBUM?
231509,BE A LIZARD WIZARD
231536,TOON TOWN
231537,"STARTS WITH ""GH"""
231538,"MONTH, PLEASE"
231563,THE COURT OF ELIZABETH I
231564,MOVIE BY OSCAR-WINNING SONG
231566,ROCKET TO ME
231568,"GRAB A ""B""ITE"
231595,BULLS & BEARS
231596,A VOWEL OF SILENCE
231597,WE GOVERNED THAT STATE
231598,ROCKTOBER
231599,LIFE ON THE MEKONG
231621,LIKE A VESTAL VIRGIN
231623,JACQUES OF ALL TRADES
231624,SHERLOCK HOLMES STORIES
231625,SNAG A RAM WITH ANAGRAMS
231626,"""A"" THERE"
231649,50th ANNIVERSARIES IN MUSIC
231650,THE NAME OF THE WIND
231651,"""C_N_N"""
231653,MISSOURI LOVES COMPANIES
231654,LITERATURE QUOTES:  ONE WORD OFF
231677,YOU HAD ME AT SHALOM
231679,A RIVER RUNS TO IT
231680,"PUTTING THE ""POP"" IN POP CULTURE"
231682,AFRICAN-AMERICAN INVENTORS
231704,THE 1912 PRESIDENTIAL ELECTION
231706,FIRST NAME FILL-IN
231707,RAY BRADBURY
231709,THE OED SAYS IT'S...
231731,NEW ENGLAND FOLIAGE
231734,"BEGINS & ENDS WITH ""A"""
231736,& THE EMMY FOR COMEDY ACTRESS GOES TO...
231758,WAR NOVEL & MOVIE TITLES
231759,THERE'S AN ANIMAL ON YOUR CAR
231760,GENERAL FOOD
231761,I'M GETTING EMOTIONAL HERE
231763,LONDON CAN TAKE IT
231764,GOIN' COUNTRY
231789,OVER MY DEAD BODY
231790,"THE SECRET OF ""NYM"""
231820,35 YEARS AGO: 1977
231821,YOU KNOW THE RULES!
231824,IT'S GETTING WARM
231825,SHEDDING THEIR CLOTHES
231847,GREAT MEN & WOMEN OF MEDICINE
231850,THAT BOOK WAS A HORROR!
231851,STOPS
231852,ONE LETTER DIFFERENCE
231874,HISTORIC RULERS
231875,BUFFETT TALKS BUSINESS
231876,GEOG. DICT. ABBREV.
231877,A POSITION OF IMPORTANCE
231878,ODD NAMINGS
231879,NORTH AMERICAN LANGUAGES
231890,A HOT LATIN NUMBER
231903,COMPLETELY BASSLESS
231904,RUMORS
231906,THE EDICT OF NANCY
231908,"THE LAST ""DROP"""
231934,DR. SEUSS TITLES BY INITIALS
231935,"SING US A SONG, YOU'RE THE PIANO MAN"
231936,STUPID FOOD ANSWERS
231938,THE ASSASSINATION OF ABRAHAM LINCOLN
231964,"""SIN"" FULL"
231967,GET YOUR DUCKS
231992,29 & HOLDING
231995,WHAT'S THE SPORT?
231997,"""OCK""-TOBERFEST"
232023,YOU CAN FIND ME ONLINE
232025,STUBBORN WORDS
232026,POP CULTURE MUSINGS
232036,OLD STATE CAPITALS
232051,WHERE'S WALDO
232053,THE BEATLES: THE EARLY YEARS
232054,"MAKE ME A DRINK, BARKEEP!"
232055,LIVING IN TENTS
232056,"""OCC""-UPY JEOPARDY!"
232078,A NOVEL DEATH
232079,FORMERLY MARRIED
232081,MAKE THE PHRASE
232082,L'HISTOIRE FRANÇAISE
232083,SAFETY IN NUMBERS
232105,COUNTRIES & POPULATIONS
232106,TALKIN' FOOTBALL
232110,YOU'VE BEEN SCHOOLED!
232111,LOOKING DOWN WITH GEOEYE
232138,ALLITERATIVE AMERICANS
232139,ALSO A TRIBE OF ISRAEL
232140,THE REPUBLIC
232141,SUMMER ENTERTAINMENT 2012
232167,THE TROPIC OF CAPRICORN
232168,CELEBRITY COOKBOOKS
232169,"IT'S ALWAYS ""I"", ""I"", ""I"""
232170,TV NETWORK NAMES
232171,ESCAPIST LITERATURE
232172,WORN UNDERNEATH
232197,THE TOPIC OF CAPRICORNS
232198,QUOTH THE POET
232199,THE NOBEL PEACE PRIZE WARS
232201,EARLY AMERICAN CONSTRUCTION
232202,WHAT KIND OF MOVIE ANIMAL ARE YOU?
232227,GONE BABY GONE
232230,THAT'S A KEEPER
232231,EVERYTHING'S OK
232232,"""UTE"" TELL ME"
232258,BROADWAY MUSICALS BY SONGS
232260,DEAR ABBEY
232262,THE WORLDWIDE WORLD WIDE WEB
232287,CABLE TV FIRSTS
232288,STATE SYMBOLS OF HAWAII
232289,FORMAL MOVIE TITLES
232290,PEOPLE OF FAITH
232291,"HERE'S 2 ""U""!"
232293,"IN A GALAXY FAR, FAR AWAY"
232317,LINE FROM THE TV SHOW
232318,19th CENTURY FEMALE AUTHORS
232320,THEY DRIVE ON THE LEFT IN...
232342,SEND ME A TEXT
232343,THE HUDSON RIVER
232344,SHRINK RAP
232345,BEARD AWARD-WINNING CHEFS
232371,INKS & DYES
232372,"WHO ""R-U""?"
232374,WORDS IN U.S. CAPITALS
232376,TRUNK SHOW
232398,CHILDREN'S RHYMES
232399,THE RUM DIARIES
232400,GREAT IDEAS
232402,TV THEME SONG HITS
232404,WHICH WORD IS MIZPELED?
232426,THE FORMER EASTERN BLOC
232429,THE 2012 OLYMPICS
232430,"THE ""OK"" CORRAL"
232440,THE GUNFIGHT AT...
232455,THE 5 SENSES
232456,HEARING
232457,SMELL
232458,TASTE
232459,SITE
232460,TOUCHÉ
232485,MTV VIDEO MUSIC AWARDS
232512,EXIT THROUGH THE GIFT SHOP
232514,THE GREAT & POWERFUL OZ
232515,MIKHAILS
232516,NAVY
232517,REMEMBERING ERNEST BORGNINE
232539,100 YEARS AGO--1912
232543,"THANKS FOR THE TITLE, SHAKESPEARE"
232569,21st CENTURY GAMES
232574,ASIA LOVES THAT AMERICAN BRAND
232575,"DO NOT PASS ""O"""
232602,CIVIL WAR NAMES
232604,ART & MYTHOLOGY
232605,"HELLO, CLEVELAND!"
232631,"FOODS, STUFFED"
232632,LITERARY LOVERS
232634,TYPES OF AIRCRAFT
232640,BEST NEW ARTIST GRAMMY
232660,OLDE ENGLAND
232664,SLANG-UAGE
232667,GO TO THE DOGS
232688,ON THE JOB
232689,NAME THAT SPEECHMAKER
232690,BASEBALL TIMELINE
232691,"JOHN, IN HIS OWN WRITE"
232692,COMPLETES THE LICENSE PLATE
232693,THE AMERICAN HERITAGE DICTIONARY PAGE 1004
232718,WORDS IN HALLOWEEN
232719,HERE'S TO THE IRISH
232721,THINKING
232722,OUTSIDE
232723,THE BOX
232749,THE THREE Rs
232751,I WORKED FOR ROGER CORMAN
232753,THE OLD GRAY MAYOR
232776,LADY CEREBELLUM
232777,THEY INSPIRED THE CHARACTER
232778,WILL POWER
232780,"THE ""CIA"""
232782,NAMES IN THESE TUNES
232806,PYRAMIDS
232809,CROSBY
232810,STILLS
232811,NOSH
232836,GEORGIAS ON MY MIND
232837,WHO'S THAT GIRL DIRECTOR?
232839,ENDS IN 2 VOWELS
232840,"SCIENCE ""C"" STUFF"
232865,COLLEGE FOOTBALL TEAM NICKNAMES
232866,AROUND THE FOREST
232868,D____A
232895,NEW YORK SENATORS
232896,GHOST-POURRI
232898,"""A""DJECTIVES"
232900,WHAT'S CHASING YOU?!
232926,A YEAR IN THE LIFE
232927,"""OO"" WHAT'S THAT?"
232928,LONG SONGS
232930,RUNNING
232931,WITH SCISSORS
232957,GODLY EXPRESSIONS
232959,WE'VE GOT TO STOP MEETING LIKE THIS
232960,MOVIES: WHO PLAYED 'EM?
232961,"""G"", I LOVE SCIENCE"
232987,WHO WROTE THESE KIDS' BOOKS?
232988,SUMMER 2012
232990,SIDE DISHES
232991,GREAT NAMES IN COLLEGE FOOTBALL
232992,RHYME FIGHTER
233017,"""NEA"""
233019,EDUCATION NATION
233020,"THE 1980s, QUICK!"
233022,HORSE & CARRIAGE
233048,"TAKING A ""TEN"" DANCE"
233049,BOOK OF THE CENTURY
233051,CIVICS
233052,NETWORK INITIALS
233053,THE CULTURE OF VIETNAM
233078,TEACHERS IN THE MOVIES
233080,STARTS WITH A FARM ANIMAL
233082,REMEMBER BOOKSTORES?
233083,ELEMENTAL SYMBOLS
233111,JEOPARDY! ENNUI
233112,50 YEARS OF JAMES BOND FILMS
233113,BUSINESS IS GOOD
233114,"""RE""-CESS"
233139,FIZZ ED
233140,DOUBLE-TALK NAMES
233142,TOUGH 2-LETTER WORDS
233143,RUSSIAN NOVELISTS
233144,WEIRDPODGE
233170,ROBOTS & CYBORGS
233173,SMALLER THAN A BREADBOX
233175,F.H.
233201,NAME THAT BIBLE BOOK
233204,ALWAYS WITH THE HAND RAISED
233205,"A 4 ""O"" AVERAGE"
233233,SITCOMEDY
233236,"""P"" IS FOR FASHION"
233261,"""MON"" DAY"
233262,TWO'S DAY
233263,HUMP DAY
233264,THOR'S DAY
233265,FRY DAY
233266,WEAK END
233291,NATIONAL SONGS
233293,5 SHADES OF GR(E/A)Y
233294,MY PHONE CAN DO THAT
233296,THE MAYA
233297,"""TW"", EH?"
233323,TEACH ME A SONG
233353,ACT I
233355,"IN THE ""MM""IDDLE"
233357,BOOZY TALK
233358,IT'S A TOUGH JOB
233382,BAYS & GULFS
233385,17th CENTURY WORDS
233409,EDUCATION ABBREVIATION
233410,QUICK HISTORY
233413,THE JUNIOR VARSITY
233414,"2 PEOPLE, SAME POSITION"
233439,KNOW YOUR BOUNDARIES
233440,LEADING INTO THE SONG TITLE
233442,"GET ""REAL""!"
233444,SAMURAI: THE WARRIOR TRANSFORMED
233469,MATH MEN
233470,SOLVE FOR x
233471,IN 1867...
233472,WHICH PART OF SPEECH?
233473,YOU WILL BE TESTED ON THIS
233474,TV CV
233475,WITTY LINES
233500,HERB & SPICE HISTORY
233501,CELEBRITY SIBLING SURNAMES
233503,"""PRO""s & ""CON""s"
233505,JOHN GREENLEAF WHITTIER LINES
233531,THE LIVING ROOM
233533,DIFFERS BY A LETTER
233535,THEY'RE PLAYING OUR SONGS
233536,NAME THAT U.S. CURRENCY NOTE
233560,GIFTED & TALENTED
233561,THE WAR OF ...12
233563,STATES BY LAKE
233564,TOO COOL FOR SCHOOL
233591,GENERAL PRACTICE
233592,1-LETTER STOCK SYMBOLS
233593,POETRY TERMS
233594,IT'S A TRAP!
233617,PLANETARY MATTERS?
233619,"""THE"" TV SHOW"
233620,THAT IS THE QUESTION
233642,"DEAD, BUT VERY BUSY"
233647,"THE ""GOLDEN"" HOUR"
233674,BIG
233675,YOU'VE GOT MALI
233676,A HANSEATIC LEAGUE OF THEIR OWN
233677,HANKS GIVING
233702,RAISE THE BRITANNIC!
233703,COLOR ME GOOD
233704,FRENCH EPONYMS
233705,USING YOUR JEOP-PS
233730,"AN ""FL"""
233731,KNOWEST THOU THE OLD TESTAMENT?
233733,DISTINCTIVE CREATURES
233734,ALLITERATION FOR THE PEOPLE
233735,PAUL SIMON SAYS
233757,BIOGRAPHIES ABOUT AUTHORS
233758,CHARLES DISCHARGED
233761,"""XO"""
233762,ONE-WORD NO. 1 HITS
233763,CHICAGO THE BEAUTIFUL
233788,THE BOOK OF NUMBERS
233789,TIME SPAN LANGUAGE
233790,BLACK'S LAW DICTIONARY DEFINITIONS
233791,THE GREAT PRETENDERS
233792,JULIA ROBERTS MOVIE BY ROLE
233819,"LIONS & TIGERS & BEARS, OH MY!"
233820,CLASSIC AD SLOGANS
233821,"A BUNCH OF ""S.B."""
233822,STARS OF THE OLDEN SCREEN
233850,WHAT HAPPENED?
233853,I WROTE THAT BESTSELLER
233854,ANCIENT JERUSALEM
233879,BILLBOARD NO. 1 ALBUMS
233880,"THE OAKLAND ""B""s"
233882,A LIFE IN BRIEF
233884,TUESDAYS
233885,WITH MAORI
233909,THE LANE!  THE LANE!
233912,THE ERA OF ERAS
233913,"""TIC"" ""TAC"" ""TOE"""
233940,RANDOMONIUM
233941,QUEEN ELIZABETH'S DIAMOND JUBILEE
233942,GAME SHOW NAMES IN OTHER COUNTRIES
233943,ALL ABOUT ACTING
233944,"PICK UP YOUR ""CUE"""
233969,NATURE BOY
233970,ON THE BROADWAY DINER MENU
233971,THE PRESIDENT IS DEAD
233972,UN-AMERICAN ACTIVITIES
233973,CHAPTER 13
233974,"IT'S ""OVER""!"
233997,RELIGIOUS SYMBOLS
233998,THE CDC SAYS
233999,THEIR ORIGINAL NAMES
234000,BEER ME!
234001,42
234002,TURN UP THE HEAT
234003,IT'S CHILE IN HERE
234028,DANCE COMPANIES
234030,THE U.S. AMBASSADOR TO THE U.N.
234031,CLASSIFICATION IS IN
234033,END OF THE LINE
234058,20th CENTURY AMERICAN WRITERS
234059,AT THE VEGAS HOTEL
234061,SHAKESPEAREAN SCENE SETTINGS
234062,MONOPOLY TOKENS
234064,UNDER THE SEA IN BAJA
234090,"SOMETIMES A GREAT ""OTION"""
234091,MILITARY MITE
234093,BUBBLE UP
234120,OREGON
234121,A BIT O' HONEY
234122,ALSO A SEA
234123,ITS REIGNING MEN
234154,"""FOUR"" LETTER WORDS"
234176,AMERICAN ICONS
234177,GREENBACKS
234178,HITS & MISSES
234180,THIS REVOLUTION WILL BE TELEVISED
234182,THE CHRISTMAS TREE
234207,GREENE BOOKS
234208,MINORITY POPULATIONS
234209,POPULAR MECHANICS
234210,WE'RE AFTER SOME CONSISTENCY
234211,18th CENTURY PEOPLE
234212,TO THE LIBRARY!
234235,HOME SWEET MOTOR HOME
234236,MOVIE MONEY
234237,SHALL I COMPARE THEE?
234238,THE NAME OF THE FLAG
234240,STAY AWAY FROM MEAT
234265,SULEIMAN THE MAGNIFICENT
234267,THEIR TV ROLES
234268,"JA, DAS IST MEIN POSSE"
234269,1930s SCIENCE & TECHNOLOGY
234270,"""TAR"" & ""FEATHER""s"
234294,JUMP AROUND!  JUMP AROUND!
234295,BIBLE BOOKS BY STORY
234296,STATE HAIKUS??
234297,THAT'S A LAUGH!
234298,THE KITCHEN LIBRARY
234325,FRENCH COUSINE
234326,CONGRESSIONAL COMMITTEES
234327,THE SONGWRITERS HALL OF FAME
234329,THAT'S MISLEADING
234353,20th CENTURY PLAYS
234354,CAPES OF ALL SHAPES
234356,SOMEBODY CALLED FOR A DOCTRINE
234357,CHRISTMAS PARTIES
234387,RECENTLY DIRECTED
234389,MEAN JOE
234415,THE SIGHTS YOU'LL SEE!
234417,"MOVIE CROSSWORD CLUES ""R"""
234419,ON THE JOB IN BRITAIN
234420,I CAN ALMOST TASTE THAT WORD
234444,"""WHITE"" MATTER"
